"Barnstable","001",393.715938609927,0,0,0,0,"0106000020AD10000001000000010300000001000000130200004CFE277FF7AB51C08EC70C54C6C34440B857E6ADBAAB51C0EB04341136C44440E26D5D7A8EAB51C0D73E6D5C07C44440C2A1B77878AB51C0436E861BF0C34440974FD6CF51AB51C0C84BB7E0BFC3444027F38FBE49AB51C05B0531D0B5C3444040A19E3E02AB51C08CD9925511C4444049B72572C1AA51C0EB04341136C44440F224E99AC9AA51C02B4A09C1AAC444406EA12B11A8AA51C0569BFF571DC54440D40D147827AA51C08811C2A38DC5444039349BBA06AA51C059B355F1EFC5444046ED7E15E0A951C02C9CA4F963C644405B7C0A80F1A951C0EECA2E185CC74440C6F8307BD9A951C0F180B22957C84440823AE5D18DA951C0876C205D6CC8444021938C9C85A951C05B7C0A80F1C8444071E481C822A951C048DC63E943C944408E4EF9540FA951C002137FADAEC944406CC4375F09A951C0FA9C3364CFC94440F19BC24A05A951C0E3141DC9E5C9444053AEF02E17A951C06BB41CE8A1CA44402737A6A01BA951C00A47D0D0B4CA4440B45373B9C1A951C0289B728577CD4440BAAD2838C1A951C083E0665F82CD4440CE77A645BFA951C032CA5636ACCD4440CADC7C23BAA951C06F4562821ACE4440D21C59F965A951C0EA03C93B87CE4440E94141295AA951C06A6798DA52CF44403B82E44B05A951C050CD2CA3DACF4440E19524CFF5A851C07747C66AF3CF4440FB77F9AFF7A851C0410A53CFF9CF44409710044534A951C0B6979F01C8D0444086ADD9CA4BA951C04DBD6E1118D144405ABA826DC4A951C05EB87361A4D144404E5DF92CCFA951C0C85D8429CAD14440465BDE3AC9A951C0F5D5438CEBD14440E81A85F1ABA951C004F97EFE8FD244403AAE4676A5A951C0747B4963B4D24440787AA52C43A951C0ED815660C8D244409947FE60E0A851C0D711876C20D34440AC8DB1135EA851C0E29178793AD34440CBE0A6D556A851C0829BD8E447D344409DA223B9FCA751C0560DC2DCEED3444021767CDA00A851C0687D0B23FFD34440BB3018490EA851C01442441034D444400E422CBD1DA851C0379C7CF470D444405DC30C8D27A851C0DCD6169E97D44440C7D757194FA851C0D4196A9EAFD444408CF09C9698A851C05A93FC37DCD444409413ED2AA4A851C05019FF3EE3D44440C9703C9F01A951C05393E00D69D4444058E2016553A951C05393E00D69D44440959BA8A5B9A951C08EE733A0DED444404468041BD7A951C08BBE823463D54440ABB019E082A951C0EACBD24ECDD544402578431A15A951C03524EEB1F4D544402FC214E5D2A851C059C0046EDDD54440ABBD178FC9A851C08BE08D6FDBD54440A0504F1F81A851C08BF7E3F6CBD54440473CD9CD8CA851C02C4487C091D644402385B2F0F5A851C05C01857AFAD644403270404B57A951C014C9570229D744402232ACE28DA951C056B8E52329D74440A9D898D711AA51C0657094BC3AD744404609FA0B3DAA51C07DEA58A5F4D6444094313ECC5EAA51C0E544BB0A29D74440A94C0F3690A951C01D27687273D84440BF00FD8561A951C05CF5FC1DBED844405C1D007157A951C09C14E63DCED844400E677E3507A851C03881E9B46ED94440E848DFD100A851C0306DD7EEACD944403A9838C5F9A751C0F45B0397F1D94440700514EAE9A751C0BEA085048CDA4440B73F170D19A851C0139B8F6B43DB4440139F841C62A851C039E159085ADB4440390CE6AF90A851C0C420B07268DB4440C05B2041F1A851C0A04FE449D2DB44406DCCB10E30A951C02AE4BC9CDBDB4440570394861AA951C099BB96900FDC4440ECA4BE2CEDA851C0A8363811FDDC4440ECD808C4EBA851C01D739EB12FDD4440A206D3307CA851C0A1BDFA78E8DD44409D66817687A851C0232D95B723DE4440E97E4E417EA851C032AA0CE36EDE44400FECF82F10A851C054C4E9245BDF44402786E464E2A751C01A34F44F70DF4440D26F5F07CEA751C077F17EDC7EDF44401749BBD1C7A751C0A79201A08ADF44404AD1CABDC0A751C0FCC22B499EDF44403B3602F1BAA751C0B2632310AFDF4440581EA4A7C8A751C052CF8250DEDF44407BB94F8E02A851C0164B917C25E044400A630B410EA851C0677C5F5CAAE0444004A8A9656BA851C01B446B459BE14440D28A6F287CA851C0DBD9571EA4E14440B438639813A851C013D38558FDE144407F86376BF0A751C09162804413E24440814067D2A6A651C02D3C2F151BE34440A4C0029832A551C08D4127840EE44440E20511A969A451C09EEBFB7090E4444036035C902DA451C0C24CDBBFB2E4444037894160E5A351C0F834272F32E54440605969520AA351C0999CDA19A6E644402C465D6BEFA251C07AC37DE4D6E64440DFC2BAF1EEA251C074D2FBC6D7E64440637FCDF262A251C0A79BCE3ACAE7444058EF8CA421A251C04256A9501FE744402A01310917A251C0CEF9298E03E74440D1AD62BD9AA151C0376324D321E64440E39EF0D53EA151C08660A2EB7AE54440CDE506431DA151C027D6A9F23DE544407348F9AE1BA151C02338C7313CE54440E394369AA99F51C0C042FB0CA1E344400A100533A69F51C0C1C41F459DE34440B55D44ACA39F51C03046C08F6EE34440737DB57DA39F51C0783FF8326BE34440D53F875CA19F51C0858C7ED343E34440DEA9807B9E9F51C016F71F990EE3444040E0F212729E51C054561E8FC5E14440429770E82D9E51C0FC6B79E57AE144402B7913BA5F9D51C0D2E7041303E14440823FDBF1A79C51C07CCEF54498E04440D5598BC2729B51C0DFCE3296E4DF444021A59058699B51C02FC3A31DDFDF444089183B285D9B51C01B274208D8DF44405C8F06467A9A51C0DB4CCD2D54DF4440A298BC01669A51C0C91EA16648DF44406F29C15D5F9A51C0774C436446DF44405959D84E8A9851C0DA8BC877B8DE444044F64196059851C05DFC6D4F90DE444000DD6E25049851C0CF89612890DE4440A509019C5B9451C0C310EE002DDE4440B4E21B0A9F9251C0B98784EFFDDD4440EB0B48AE759251C080B20D42B4DD44403B889D29749251C08D25AC8DB1DD444076578FEB1E9251C0919FFC234FDD4440AFB2B6291E9251C078B130444EDD4440B5300BED9C9151C0139CFA40F2DC4440E4C3064E919151C04C382C9BADDC4440E1421EC18D9151C017D522A298DC4440705B7156689151C09A4A492B57DC44401D6F6885E29051C0AE412E0B6DDB44406ADD06B5DF9051C0A14ACD1E68DB444014926951B69051C08589EF1F65DB44406B7D91D0969051C0986C3CD862DB444033B9A90D0A9051C05039B8B42EDC4440688735DE039051C0F366FFA937DC4440C22E8A1EF88F51C034BBEEAD48DC444006D671FC508F51C07B14AE47E1DC444006D671FC508F51C01BCFF811EEDC444006D671FC508F51C0B98AC56F0ADD44404128EFE3688F51C04F7633A31FDD444098840B79048F51C033A6608DB3DD4440A5C39FA0D88D51C035444FB714DF44401C23D923D48D51C052465C001ADF44403045807A2F8D51C02358658788DF4440C728CFBC1C8C51C0209738F240E0444059F3C1AA1A8C51C08A0E83E13FE04440EF37DA71C38B51C00E84640113E04440A991ECE3908B51C0FBAE691A26E04440F9D51C20988951C091D442C9E4E0444081936DE00E8951C07B4D0F0A4AE144405A4B47FDFB8851C081E24EA947E1444049EC1C58B48851C03DA921A43EE14440AC5CE200D18751C060CFC50422E144403735D07CCE8751C095EEAEB321E144405A3212D26A8751C09F5D69FC5CE14440E25EC6435D8751C0E0AF9E0C65E14440F25A09DD258651C008E412471EE24440E9F010C64F8551C0217365506DE244407157AF22A38451C0266F8099EFE2444095D1B158828451C0318ED4DBEEE244402E80BB8F418451C0C72D1365EDE2444032AB77B81D8451C045F0BF95ECE24440C0E6C716E28351C097D6785518E34440963831CA0F8351C036BCDD9EB2E344409B702390BB8251C0AE7CF069F0E344408F70EF70338251C0AB02B54754E4444026E1B353208251C077C6A44D62E444405A46EA3D958151C01C06F357C8E44440BEE17953798151C00CE0948EE3E44440FA980F08748151C03BDEE4B7E8E44440D81AEA69738151C09218C27BF0E44440FB00A436718151C00BB1FA230CE54440D20B27EA708151C00311DBB30CE54440E3344415FE8051C0081F4AB4E4E54440A6DD2D71928051C0EB4AC1A675E644408F5033A48A8051C01D8CD82780E644407A1684F23E8051C0BA1457957DE744400306499F568051C0689599D2FAE7444006142A0E508051C0A5733F864BE84440AB1F9BE4478051C0524145D5AFE844408DD2A57F498051C06A847EA65EEB44407E568CCC518051C00874F842E9EB4440E838F9CB5E8051C0C18BD750C2EC44407D11F114638051C0F6E081DF09ED444063ECBE487B8051C0BA9577099EEE4440490F43AB938051C091ED7C3F35F044409EFB8894698051C00A210B7FBEF04440B821C66B5E8051C05CC7B8E2E2F0444081768714038051C032CA332F87F14440179CC1DF2F8051C0B21188D7F5F14440FF209221C78051C01EA4A7C821F24440BE840A0E2F8151C0F1BBE9961DF2444052D0ED258D8151C0CF7F0F5EBBF244407B4963B48E8151C0D07EA4880CF34440189293895B8151C0A8C7B60C38F34440E141B3EBDE8051C0016A6AD95AF34440D2113BDDDB8051C0A642E809D6F34440EF71A609DB8051C022516859F7F3444099805F23498151C01938A0A52BF4444024D40CA9A28151C0E065868DB2F44440D39FFD48118251C0E272BC02D1F54440F92B64AE0C8251C0FCDD3B6A4CF644406E293552D68151C0B48AE3AEC4F64440020B60CAC08151C059147651F4F644402C2B4D4A418251C0958098840BF74440F25EB532E18251C0B8567BD80BF744407521567F848351C08333F8FBC5F644406AD784B4C68351C0624B8FA67AF644402BF86D88F18351C050FEEE1D35F64440F78DAF3DB38351C0F3A96395D2F544401616DC0F788351C0572426A8E1F54440A14CA3C9C58351C0C1FF56B263F54440B98AC56F0A8451C06F7CED9925F54440EB5223F4338451C081919735B1F4444014E63DCE348451C00392B06F27F34440707841446A8451C0016C4084B8F24440C899266C3F8451C00070ECD973F1444094F77134478451C0D39FFD4811F144403446EBA86A8451C006B98B3045F144404815C5ABAC8451C0963FDF162CF344404C6DA983BC8451C0F831E6AE25F84440C05B2041F18451C0C13577F4BFF844409D23C05BF28451C06FA6F6A99AFA444083C13577F48451C02EA704C424FE4440A637762A0D8551C0298A1D23F3FE44403C4ED1915C8551C0069B3A8F8A0145403B1C5DA5BB8551C08EE6C8CA2F03454093DF04DFD88551C0CFEE56E27C03454050AA7D3A1E8651C09221C7D6330445405E807D74EA8651C05489B2B7940545401C40BFEFDF8751C0F71F990E9D064540E89F768DF18851C0703D76C85C074540BEF21202158951C063F08CA0750745402040868E1D8951C0E40F069E7B074540C331A3976F8951C0C8E8D53ABD07454022FB20CB828951C002284696CC074540B393C151F28951C0EFFCA204FD074540DC9E20B1DD8A51C06A32E36DA50745407076A1BE4F8B51C02C4A5B5B4E0745407BD80B056C8B51C08F6B43C5380745404F464E02B88B51C0A1519A15CC06454074EF9566DB8B51C0C755D77699064540A69718CBF48B51C0A60A4625750645409CF87B4D308C51C0A8AF6018CA054540B42094F7718C51C029965B5A0D054540DF6C73637A8C51C0B54DF1B8A8044540E77C22C08D8C51C0D0E1D3D89F0445402EC55565DF8C51C0AFE8D66B7A044540CB660E492D8D51C0D0EFFB372F044540546F0D6C958C51C014CFD90242034540842BA0504F8C51C034D6FECEF602454084B70721208C51C063B14D2A1A034540C6DADFD91E8B51C08828266F80034540718E3A3AAE8A51C02D211FF46C044540AED689CBF18A51C07DE882FA960345400C5531957E8B51C0F693313ECC024540B3791C06F38B51C0A087DA368C024540C03DCF9F368C51C08C800A4790024540FDF33460908C51C08384285FD0024540661536035C8D51C03EB14E95EF034540F46915FDA18D51C00723F609A00445408FA67A32FF8D51C0234BE658DE054540D19332A9A18E51C09B1A683EE70645403F709527108F51C0CC5CE0F2580745403F355EBA498F51C0228C9FC6BD07454024D1CB28968F51C0621399B9C0074540747B4963B48F51C0865627672808454093A641D13C8F51C0874CF9105409454025C808A8708E51C06937FA980F0A4540CEA44DD53D8D51C06EC5FEB27B0A454008FEB7921D8C51C01820D1048A0A454098FBE428408A51C06246787B100A454020D36B09DE8951C0DF975DAFDF0945407BD80B056C8751C0C1FBAA5CA808454057772CB6498551C0ADBF2500FF0645400CC55172C88351C01EDD6BDB3505454057B3CEF8BE8351C0F67B629D2A054540A19CF9CF588251C032DCDA10A302454088D860E1248251C01EFB592C45024540D238D4EFC28051C03B191C25AFFE4440F6F0E033AC8051C0964A607868FE4440E5E228AC5D8051C00F3D115774FD4440776EF0E5D07F51C02C577AB5BEFB4440814063D51D7F51C0FC4AF40A92F94440E08442041C7F51C09AB0FD648CF94440E7F8B7041B7F51C043B9651188F944409A566619F57E51C08D71E9B6E3F84440253E7782FD7D51C0B1E1E995B2F4444060F2B9F1467D51C08E3B611AA0F04440CE07BEC1D17C51C0BB72DAF002EE4440DC9C4A06807C51C00BEE073C30EC4440D9588979567C51C09B38B9DFA1EA44408C81751C3F7C51C05930F14751E944401799805F237C51C0583849F3C7E844403B00E41F0B7C51C0B49A3B2DBAE744403DB7D095087C51C00871E5EC9DE744405C57CC086F7B51C07B14AE47E1DE444078C7539B6C7B51C0F67191637ADC4440763579CA6A7B51C024F1F274AEDA44400667F0F78B7B51C0EB54F99E91D844405531957EC27B51C0A0866F61DDD644407214200A667C51C0E8F7FD9B17D544404DA25EF0697C51C04772F90FE9D344408E3C1059A47C51C08BBE823463D344401C0DEB7FE57C51C04A5E57FB33D24440F59CF4BEF17C51C079008BFCFAD144407BCFEAE8FD7C51C0D2A5A462A2D144406F287CB60E7D51C0D9CA4BFE27D14440EDF1423A3C7D51C09817601F9DD044404A7B832F4C7D51C0D0CE691668CF4440FB3C4679E67D51C0A54BFF9254CE4440698A00A7777E51C0B0743E3C4BCE444056D3C87AA47E51C0E4E8DAC820CE4440EBDFF599B37E51C0F443E97612CE4440ECBE6378EC7E51C000A94D9CDCCD444055BE6724427F51C012D9075916CC4440C64B3789417F51C0666A12BC21CB4440D63730B9517F51C03F8C101E6DCA4440FFCFC73B3F7F51C083ACD1670FC74440AA9A20EA3E7F51C0EE7A698A00C7444094678F3E5F7F51C098DAE28384C644409658198D7C7F51C0EA79371614C64440B4739A05DA7F51C0E1D1C6116BC54440B62E35423F8051C0F96871C630C544407842AF3F898051C0855FEAE74DC54440A94796AC928051C0B462E15E5EC544406FC4B41E9B8051C0B70FC41F6DC5444013F1D6F9B78051C0EA23F0879FC5444060C8EA56CF8051C03D9AEAC9FCC54440E141B3EBDE8051C0BA4BE2AC88C6444055FE26EBD48051C0E375C4B1B8C6444078F01307D08051C0A19DD32CD0C6444052D0ED258D8051C0DAE044F46BC74440E4A6FFA38C8051C0D52FA5AE6CC744401D739EB12F8051C0787B1002F2C74440269F48B9278051C0F9EF9E0B01C8444032F9DE550A8051C07EF03F7E38C8444003E78C28ED7F51C07956D28A6FC844404EE1F940A77F51C007D4B6E693C94440984BAAB69B7F51C0D7DB662AC4C94440D033C70E807F51C014185933CFCA444019A37C5B777F51C0CDC84D3523CB44400795B88E717F51C0F5BBB0355BCB444030B23857747F51C012AE5B9AB4CB444071E65773807F51C01807978E39CD4440DDB567EA697F51C0044F23E681CD4440A86C5853597F51C0BAD91F28B7CD4440A6E8FD79557F51C04A86BF1DC1CD4440342A70B20D7F51C04432E4D87ACE4440BA0F406A137F51C05930F14751CF44403950D04AFA7E51C09F88BF6696CF44404ED2D06DDE7E51C0BD81C20FE3CF4440A0A9FC10977E51C0ABFDC566A7D04440CEA3E2FF8E7E51C028637C98BDD0444029E96168757E51C0EECF4543C6D144409B1191F05A7E51C05DA2BC3112D24440B8E7F9D3467E51C0F72004E44BD2444074F741DF2B7E51C09A3A996780D24440C5A4336D247E51C010F3DDE88ED244402D08E57D1C7E51C08578245E9ED244407EC51A2E727E51C08313D1AFADD34440FE0E95DC9C7E51C0A9674C77D5D34440031FAB2AD67E51C0E52BD3DF0AD44440DE9A3D6BED7E51C0C3E99F8B20D444405F4E432FFD7E51C01BF8323D2FD44440E08101840F7F51C0A966D65240D44440816E504BC37F51C056B2619364D54440D1048A58C47F51C00D350A4966D54440C07AA3D2098051C0E710149E9FD5444095ED43DE728051C017D7F84CF6D54440800DB633758051C04BF9068EF6D544400A0BD571CC8051C08901F70D00D64440950F41D5E88051C0226E4E2503D64440EBCF15B0028151C0EF0235B4F4D54440F4377479578151C0B8702D58C5D544401808A115DD8151C08976A7B67AD544402E910BCEE08151C0D40CA9A278D54440E26BD1210E8251C0D0E3F4D975D54440D57AB6905B8251C0DE326F1871D544400751498C628251C0BB3FA4AA70D54440548043AF648251C027D70B8970D54440D6FF39CC978251C0AA285E656DD54440404B57B08D8351C0BDFC4E9319D54440EBA7FFACF98351C0A0FA07910CD54440AEB510730C8451C05258ABB4F6D44440A5D86BE8208451C0C31F19E2DED4444009522976348451C06AA33A1DC8D444402A560DC2DC8451C03106D671FCD444404988CD7E8A8551C0318DD98DDED44440DEE34C13B68551C08C2E6F0ED7D44440A753D1077C8651C05DA5BBEB6CD44440D29AC049F78651C008B8C9D52AD444406BF294D5748751C006B7B585E7D344406283A42E868751C0B5DF474AE0D344407265A750A78751C00265397AD2D34440D4E2AE17578851C05493A03289D34440EAE637D0BF8851C09E20728A5DD344408DF0F620048951C079C8940F41D344400A0B67BA148A51C027FEAA3E6DD344407380608E1E8A51C07A7077D66ED3444053AF5B04C68A51C05987A3AB74D344405ABFEB5DC68A51C041014C9374D34440FDF84B8BFA8B51C09CDF30D120D3444014AEBC2A5F8C51C054AACC8DFAD244401FDAC70A7E8C51C09DD32CD0EED24440EA263108AC8C51C095D39E9273D24440437484A0028D51C05D97812054D24440C765DCD4408D51C07B4ACE893DD24440CEE2C5C2108E51C07BF5F1D077D14440CDF13D4C1B8E51C0CAF7025D71D14440EE7CEF83118F51C0E8C25194DAD04440990AF148BC8F51C0849CF7FF71D044401FBAA0BE659051C0A758350873CF4440A3AF20CD589051C035785F950BCF44409240834D9D9051C010AB3FC230CE4440B4E4F1B4FC9051C0D1AFAD9FFECD44406C753925209151C0F25D4A5D32CE4440014A438D429151C0A8A44E4013CF4440D617096D399151C0E7DD585018D04440FFEA0894549151C0E63E2CAD60D044401402B9C4919151C0B0E07EC003D144407CED9925019251C09DEFA7C64BD1444010E4A084999251C067463F1A4ED144409694BBCFF19251C0459E245D33D144401F2C6343379351C09A030473F4D044406F9C14E63D9351C0A2409FC893D04440A7E507AEF29351C0D79FC4E74ED044400DC4B299439451C09FAC18AE0ED044404EB2D5E5949451C0E5EE737CB4D04440B90A7BBDA19451C0FC4CCC06C1D04440978A8D791D9551C06B6116DA39D1444050150801609551C0357B569C56D14440D636C5E3A29551C0DC99098673D144403A380D30AB9551C05D1D058171D144400C28ED2B6F9651C09041F4CD41D14440588AE42B819651C02219726C3DD1444015C3D501109751C07C4276DEC6D044409CA4F9635A9751C0B35BCB6438D0444022A6C848589751C0C2A15D95E1CF444062DA37F7579751C0583B8A73D4CF4440DE921CB0AB9751C0DAFF006BD5CE4440B94F8E02449851C06186C61341CE444089997D1EA39951C00871E5EC9DCD4440ABF0F766AC9951C05495572CA0CD44405E11FC6F259A51C0CE31207BBDCD4440BC7302E52E9B51C028AB493371CD4440956247E3509B51C08922A46E67CD444031D0B52FA09B51C0DE3B6A4C88CD444049977E27B29B51C014241CC685CD4440A393A5D6FB9B51C00229B16B7BCD44406DA436B6429C51C0BB3629D2D5CC4440BDA772DA539C51C00CC9C9C4ADCC444068007DB6709C51C05997E05B11CC444030116F9D7F9C51C020240B98C0CB4440C03FA54A949C51C0CFF1D1E28CCB4440541A31B3CF9C51C00778D2C265CB44403BBBFCB7D29C51C09BBAC61536CB44409939077AD39C51C0D4F4361D2ACB444097A8DE1AD89C51C0F8359204E1CA4440B255C0183C9D51C0C2237D3AE8C9444050172994859D51C06F99D36531C9444071DF1628AD9D51C0B9DDCB03EBC844408D631B12C49D51C0956A0344C2C84440852172FA7A9E51C0136058FE7CC74440B4386398139F51C08A00A777F1C6444049DD1EFC279F51C06AC073C6E5C64440AF3C484F919F51C0FCF9B660A9C64440925C2327FD9F51C0925C0F8B92C64440E49E0F9868A151C04B63AF9645C6444056B439CE6DA151C006D3307C44C644405D115E81C8A151C097B0CED403C64440753A90F5D4A151C0A98427F4FAC54440384BC97212A251C090BFB4A84FC644407959130B7CA251C0A4DC7D8E8FC64440D76CE525FFA251C0CCD3B9A294C6444060D60AE909A351C012692F7B8FC64440CB64221D11A351C0BF56FB078CC64440519220F0B2A351C045BC12873EC64440AD73929ACAA351C0CA1E763133C6444094BBCFF1D1A351C035B56CAD2FC6444002A3BF3BE4A351C012F663E02BC644401BC355B4EBA351C0E122E7522AC644400A90A80A82A451C0444D65140BC6444072DF6A9DB8A451C07D21E4BCFFC544402497A4D7E7A451C09065852DDBC54440B87774AC23A551C06DFC5CDCACC5444041F2401D25A551C08CBCDDBEABC54440DFA128D027A551C0679604A8A9C5444091B8C7D287A551C0EE2076A6D0C54440126B2F10AFA551C0CA027B20CDC544406A82A8FB00A651C0B88E71C5C5C544404647526C72A651C03E4CDF8B70C54440459DB98784A651C009E066F162C54440FF34FEB3E6A651C0BD464F3676C544403F8D7BF31BA751C03B8BDEA980C54440EA41064E52A751C0F52627D069C54440BD4434216DA751C0495B2B895EC54440F1DA2DDB8BA751C05A084A9E51C544404586CC8006A851C01700A20E1EC5444011E15F048DA851C07878CF81E5C44440214114BF8EA851C0E00FBA78E3C44440BACD4B2C90A851C02D82D9CAE1C444406508299509A951C04AE23EE352C44440A5F44C2F31A951C0F965304624C44440F96381909AA951C02ED71C1518C34440B30B06D7DCA951C0386744696FC244405A0EF450DBA951C0E36BCF2C09C244401A2FDD2406AA51C073D53C47E4C14440B89D480709AA51C0241EEB3AE7C14440E0B721C66BAA51C0BBEEAD484CC24440B08D4E2F89AA51C0BBEEAD484CC2444024456458C5AA51C0BBEEAD484CC244403D7AC37DE4AA51C0AF5C6F9BA9C24440C0E61C3C13AB51C0D34ECDE506C344401BB62DCA6CAB51C05C3CBCE7C0C24440AC1A84B9DDAB51C04DA1F31ABBC244407A6B60AB04AC51C07093516518C344404CFE277FF7AB51C08EC70C54C6C34440","0101000020AD1000005EBE16D3A79251C02BE06AE3B1DC4440"
