"Middlesex","017","Dracut","17475",20.6354461584096,0,0,0,0,"0106000020AD1000000100000001030000000100000038000000ECBDF8A23DD851C0930035B56C574540C18F6AD8EFD751C0F86BB2463D584540E76C01A1F5D751C040BFEFDFBC584540A0514007ABD751C0CFD6840A6B594540F1FDEDAC84D751C0ECC62B396959454086A920EF5FD751C0A3F45F7B675945400394861A85D651C029C93A1C5D5945408365AB0884D651C08AB5DC035D594540427BCED883D651C090749AFF5C5945405969282024D551C0FB26DDB33D59454059BC581822D551C0938C9C853D5945407141BE820FD451C071DA97783A59454040C1EE200FD451C0ECA481773A59454075543541D4D251C0CCD1E3F736594540588D5E3B7CD251C03506BD65DB594540FB3905F9D9D151C05A828C800A5B45401F823344A0D151C0D50C0FB0A35B4540399DA8FE9FD151C0931CAA68A45B4540D55B035B25D151C0293FA9F6E95C45406CEC12D55BD051C02B11A8FE415E454031D2D2DD54D051C06DE2C68B4A5E4540FBE4284014D051C0EE93A300515C454035D07CCEDDCF51C08E56B5A4A35A45400DC68844A1CF51C07F2F8507CD58454051A04FE449CF51C0B3D0CE691656454030664B5645CF51C0A089B0E1E955454016855D143DCF51C0B1FB8EE1B155454053CDACA580CF51C071C806D2C5544540CEC5DFF604D051C01684F23E8E544540145AD6FD63D051C0EC4960730E544540EDF2AD0FEBD051C04754A86E2E54454045D7851F9CD151C0548EC9E2FE53454069E04735ECD151C01A33897AC1534540F6D214014ED251C046E9D2BF24534540C23060C955D251C0EDB43522185345403FA6B5696CD251C00B2593533B5345404221020EA1D251C01F0DA7CCCD534540F818AC38D5D251C023BE13B35E5445404E7974232CD351C08FA50F5D50554540E6E61BD13DD351C0C8EA56CF495545406AA164726AD351C0C614AC713655454037C30DF8FCD351C0B54C86E3F9544540F2086EA46CD451C098BF42E6CA544540320400C79ED451C067994528B6544540DC813AE5D1D451C04221020EA1544540F6ED2422FCD451C004E5B67D8F544540FBE4284014D551C0B6F63E55855445401C40BFEFDFD551C02907B30930544540572426A8E1D651C0425E0F26C553454051853FC39BD751C0D3838252B45445401E8997A773D751C0397B67B4555545401570CFF3A7D751C0E90C8CBCAC5545409350FA42C8D751C0DD43C2F7FE544540251E5036E5D751C0840EBA844355454062635E471CD851C0F7C77BD5CA564540ECBDF8A23DD851C0930035B56C574540","0101000020AD10000025994C8142D351C0A7E88D3673574540"
"Berkshire","003","Hancock","28180",35.6658677235137,0,0,0,0,"0106000020AD1000000100000001030000000100000011000000A145C335745852C0DF06D0A0F93645403FFD67CD8F5652C08272DBBE47414540F410E3CC395652C00A5A242C174345408C7CD680DD5552C033AC3F8508454540B5AD5DD0005452C0D9974430114F4540CCBB6CF4A55352C0C8C1CDC9FA5045405F77BAF3C45052C0CB64389ECF504540DB4E5B23825152C0CBD6FA22A14B45407F4DD6A8875052C0CEC47421564B4540890B40A3745152C0D21C59F965484540BB96900F7A5152C05646239F574845407170E998F35352C065A6B4FE96404540C020E9D32A5452C0D558C2DA183F45408368AD68735452C0A3552DE9283F4540649291B3B05552C00820B58993354540ADA1EB2F8C5852C00ECBFB0B77364540A145C335745852C0DF06D0A0F9364540","0101000020AD100000B61F7A84775452C0A3F8F18F03444540"
"Middlesex","017","Marlborough","38715",20.8657059035688,0,0,0,0,"0106000020AD1000000100000001030000000100000028000000BBEF181EFBE751C042B28009DC2C454030D5CC5A0AE751C0033FAA61BF2D45402F17F19D98E651C034F3E49A022F4540D497A59D9AE651C0AAEFFCA2042F454073124A5F08E651C02BA0504F1F2F4540C6C210397DE451C0D0EB4FE2732F45406D8B321B64E451C04B3D0B42792F4540C8EBC1A4F8E351C0516859F78F2F4540B75B920376E351C0EA40D653AB2F45403FE257ACE1E151C05F0839EFFF2F4540AD4B8DD0CFE151C0DA8D3EE603304540BDDEFDF15EE151C039D0436D1B3045402EE57CB1F7E051C0A5F44C2F313045403A00E2AE5EDF51C09D9ACB0D86304540680586AC6EDE51C0D1E7A38CB8304540B06F2711E1DE51C03BF9F4D8962D4540380EBC5AEEDE51C0459E245D332D4540CC237F30F0DE51C08C2D0439282D4540512FF83427DF51C0151DC9E53F2A454073D3669C86E051C0AAB8718BF92945403C9E961FB8E051C071E14048162A4540102043C70EE151C081583673482A454085E7A56263E251C0088D60E3FA2945406B7EFCA545E351C0F949B54FC72945403AE97DE36BE451C0BDC282FB012945406B2920ED7FE451C04067D2A6EA2845405EBA490C02E551C08E57207A522845409BAA7B6473E551C073672618CE2745402234828DEBE551C0CF2EDFFAB0284540FF907EFB3AE651C0511212691B294540FDBCA94885E651C0C6DE8B2FDA2945406BBA9EE8BAE651C0D61A4AED452A45403C4A253CA1E651C01E6FF25B742A4540E605D847A7E651C004013274EC2A45407B8670CCB2E651C08787307E1A2B45407687140324E751C08B8A389D642B4540321B649291E751C0137CD3F4D92B45400C0055DCB8E751C004FD851E312C45403A014D840DE851C02A508BC1C32C4540BBEF181EFBE751C042B28009DC2C4540","0101000020AD100000D7177BE0FEE251C0810008FBB82C4540"
"Plymouth","023","Brockton","09000",21.3281833179406,0,0,0,0,"0106000020AD1000000100000001030000000100000035000000A759A0DD21C551C044A165DD3F0C4540A88AA9F413C551C03944DC9C4A0C454027F38FBE49C451C03BAA9A20EA0C45406AFAEC80EBC351C073BA2C26360D454087342A70B2C351C04412BD8C620D45402783A3E4D5C251C06246787B100E4540A10F96B1A1C251C089601C5C3A0E45409A7ADD2230C251C00EF7915B930E4540E8BB5B59A2C151C05D86FF74030F4540E3874A2366C151C021C84109330F45403999B85510C151C0F94A2025760F454030293E3E21C051C0B75F3E5931104540DEFFC70913C051C058350873BB0F45401ADEACC1FBBF51C0DB6D179AEB0E4540D6FECEF6E8BF51C03387A4164A0E45404A7D59DAA9BE51C0E61C3C139A0E4540D2C77C40A0BE51C033FB3C46790E454002D71533C2BE51C098DEFE5C340E4540116F9D7FBBBE51C0BA9EE8BAF00D45405A7D7555A0BE51C08978EBFCDB0D45400249D8B793BE51C0CC96AC8A700D45404FAC53E57BBE51C0AA29C93A1C0D454063EAAEEC82BE51C09370218FE00C4540B3CF639467BE51C0A1F65B3B510C4540C0B167CF65BE51C0D68F4DF2230C454086527B116DBE51C08FA4A487A10B45402FC03E3A75BE51C0F5F57CCD720B4540C3B81B446BBE51C0F6065F984C0B45401A683EE76EBE51C04015376E310B45404D2A1A6B7FBE51C0C72B103D290B45409A42E73576BE51C0C98FF8156B0A45408A592F8672BE51C0CA332F87DD09454053793BC269BE51C044300E2E1D094540D40CA9A278BE51C0EBFB7090100945402FBFD364C6BE51C0724D81CCCE08454023827170E9BE51C0808120408608454024404D2D5BBF51C0A968ACFD9D0745408F34B8AD2DBF51C02842EA76F605454082A966D652BF51C0F27B9BFEEC05454081B1BE81C9BF51C0541A31B3CF054540DDE8633E20C151C0739CDB847B0545408098840B79C151C06F2A52616C0545409F8D5C37A5C151C01C9771530307454063416150A6C151C046AF06280D074540E0490B9755C251C0A4A7C821E20645401518B2BAD5C251C05417F032C3064540F03499F1B6C351C0D6FCF84B8B064540CB48BDA772C451C0718FA50F5D064540E7FF55478EC451C0A0A2EA573A074540B0CA85CABFC451C0AFD007CBD80845401893FE5E0AC551C0268BFB8F4C0B454093382BA226C551C00B3F389F3A0C4540A759A0DD21C551C044A165DD3F0C4540","0101000020AD100000EFF35DDF8BC151C03128317F810A4540"
"Hampshire","015","Hadley","27690",23.0860512398117,0,0,0,0,"0106000020AD1000000100000001030000000100000058000000EF8E8CD5E62852C0F8A57EDE542C454008E57D1CCD2852C0E5EE737CB42C4540D8B5BDDD922852C066F6798CF22C454050FEEE1D352852C0D93F4F03062D45408C0DDDEC0F2852C0D4B66114042D4540717500C45D2752C0BCE6559DD52C45401763601DC72652C06F438CD7BC2C45405FCFD72C972652C0D408FD4CBD2C4540D90759164C2652C008CBD8D0CD2C4540D4B32094F72552C0E04735ECF72C4540022B8716D92552C0A5A0DB4B1A2D45400186E5CFB72552C0438D4292592D4540336C94F59B2552C0A65D4C33DD2D4540F9BB77D4982552C08E1D54E23A2E454044DAC69FA82552C0AB58FCA6B02E45405DC47762D62552C0D7101C97712F4540FE261422E02552C0DA368C82E02F45407F32C687D92552C0EB89AE0B3F30454047E4BB94BA2552C0336E6AA0F9304540F9BB77D4982552C01C78B5DC99314540FC6EBA65872552C00BB5A679C7314540CE6C57E8832552C09C340D8AE6314540F702B342912552C0F644D7851F32454022DDCF29C82552C006D847A7AE324540412AC58EC62552C0F4F75278D03245406C054D4BAC2552C03B35971B0C334540B98C9B1A682552C0454772F90F334540D3F36E2C282552C0C6F8307BD9324540ECF5EE8FF72452C0224E27D9EA324540A5DB12B9E02452C0C26856B60F3345401D71C806D22452C073F4F8BD4D33454015FBCBEEC92452C04BE48233F833454066A208A9DB2452C08EFF02418034454073F56393FC2452C00873BB97FB344540996038D7302552C0EF366F9C14364540A1BAB9F8DB2452C0F0A485CB2A364540FE092E56D42252C01ADF1797AA364540FDDB65BFEE2252C036E84B6F7F344540368FC360FE2252C00247020D3633454063963D096C2252C024EF1CCA50334540508A56EE052252C04D9F1D705D334540AA0CE36E102252C0616EF7729F3245407F4E417E362252C09A92ACC3D12F454000FC53AA442252C015E126A3CA2E454039950C00552252C04DA1F31ABB2E45406649809A5A2252C09E78CE16102E454005A568E55E2252C00EBC5AEECC2C4540DC990986732252C083BC1E4C8A2B45408C834BC79C2252C0897B2C7DE828454092E68F696D2252C044D95BCAF9284540CFBEF2203D2252C013D044D8F0264540C90050C58D2252C0516A2FA2ED2645404E603AADDB2252C0B9F8DB9E20274540EB353D28282452C00839EFFFE3264540F6949C137B2452C0B0C398F4F72645402BDEC83CF22452C09927D714C8264540B3942C27A12552C0C58B852172264540581D39D2192652C0DBF63DEAAF254540C0081A33892652C05E6397A8DE24454019AA622AFD2652C04E61A5828A244540D47B2AA73D2752C0A67EDE54A4244540D503E621532752C07F2F8507CD24454062F4DC42572752C07C2AA73D25254540295B24ED462752C0C84109336D254540CC9717601F2752C0F4FA93F8DC2545403677F4BF5C2652C015C26A2C61274540D74B5304382652C01A33897AC12745405516855D142652C09221C7D63328454068AF3E1EFA2552C05F984C158C284540382C0DFCA82552C0B0AD9FFEB32845406725ADF8862552C0D9976C3CD8284540F33CB83B6B2552C05F79909E22294540EF1B5F7B662552C081E673EE76294540191D90847D2552C088B9A46ABB29454052EDD3F1982552C0DB6AD619DF294540D192C7D3F22552C000E31934F4294540B5FCC0559E2652C0C896E5EB322A4540ECA4BE2CED2652C05DA5BBEB6C2A4540643909A52F2752C06D3997E2AA2A4540C022BF7E882752C026FA7C94112B454084F3A963952752C08C2D0439282B4540E63922DFA52752C0FB20CB82892B45407C259012BB2752C0DE0033DFC12B4540211D1EC2F82752C0EFAB72A1F22B45404031B2648E2852C09483D904182C4540C8940F41D52852C04C5299620E2C454025EA059FE62852C0247EC51A2E2C4540EF8E8CD5E62852C0F8A57EDE542C4540","0101000020AD100000D7E4903D6E2452C03E5EE46A842D4540"
"Middlesex","017","Cambridge","11000",6.38979769692,0,0,0,0,"0106000020AD1000000100000001030000000100000063000000A452EC681CCA51C0A79201A08A3145407A88467710CA51C0E33785950A32454023473A0323CA51C0821DFF058232454029931ADA00CA51C031074147AB3245405C566133C0C951C0FCC3961E4D334540ABB184B531C951C05872158BDF32454077BB5E9A22C951C069C6A2E9EC324540185FB4C70BC951C08CF337A1103345405EA0A4C002C951C0B9C49107223345409B8C2AC3B8C851C0A4FD0FB056334540CAA2B08BA2C851C0614ED02687334540AAB69BE09BC851C0BDFA78E8BB334540C90050C58DC851C0B112F3ACA43345407E8E8F1667C851C0300BED9C66334540C4E9245B5DC851C0B247A819523345406F826F9A3EC851C0130A1170083345408F34B8AD2DC851C05DFB027AE1324540FED478E926C851C0B75D68AED3324540CF2A33A5F5C751C0747CB4386332454052B5DD04DFC751C0EE59D76839324540A46ABB09BEC751C0961E4DF5643245405DA10F96B1C751C0CC086F0F423245408A7615527EC751C04D124BCADD314540C8AF1F6283C751C04E232D95B7314540982EC4EA8FC751C0E4839ECDAA314540AFEB17EC86C751C005508C2C9931454037FC6EBA65C751C079E57ADB4C3145402C99637957C751C0560916873331454059DC7F643AC751C005A3923A01314540BD19355F25C751C0EE23B726DD30454001A260C614C751C0376C5B94D930454080423D7D04C751C0681EC022BF304540726DA818E7C651C0F279C5538F304540B2F1608BDDC651C07905A227653045405E0F26C5C7C651C076C1E09A3B3045406247E350BFC651C01938A0A52B3045403A77BB5E9AC651C0D6FECEF6E82F45404D10751F80C651C0F3E32F2DEA2F4540116DC7D45DC651C0460A65E1EB2F4540DB8651103CC651C0745AB741ED2F4540774A07EBFFC551C066BFEE74E72F45408AAC3594DAC551C06E4C4F58E22F454071917BBABAC551C011E0F42EDE2F45400A0DC4B299C551C0AFCDC64ACC2F454004ABEAE577C551C0BC1DE1B4E02F45409ED2C1FA3FC551C0401361C3D32F45403160C9552CC551C02BC1E270E62F4540E469F981ABC451C0931CB0ABC92F454099B67F65A5C451C03ACB2C42B12F4540F25CDF8783C451C0FCDF1115AA2F4540C7B60C384BC451C08E1F2A8D982F45409335EA211AC451C03BA92F4B3B2F4540289B728577C451C09E060C923E2F45408081204086C451C050DEC7D11C2F45406725ADF886C451C0B70BCD751A2F4540955E9B8D95C451C07D3B8908FF2E45407F32C687D9C451C0FE45D098492E45409C1727BEDAC451C0B935E9B6442E4540D9EBDD1FEFC451C02F1686C8E92D4540C87A6AF5D5C551C0FD14C781572D4540D49CBCC804C651C05322895E462D454037F92D3A59C651C03E90BC73282D4540A67B9DD497C651C0D6A9F23D232D4540B1F7E28BF6C651C0B01A4B581B2D4540D4B9A29410C751C09CDF30D1202D4540D80E46EC13C751C0B3075A81212D4540B134F0A31AC751C077D503E6212D45403CD9CD8C7EC751C0B053AC1A842D45400EBDC5C37BC751C0A646E867EA2D4540EAB298D87CC751C05F99B7EA3A2E45407D94111780C751C09CA04D0E9F2E45401D8CD82780C751C03B18B14F002F454024EB707495C751C0E57805A2272F45407AFA08FCE1C751C0657094BC3A2F4540613596B036C851C050C58D5BCC2F4540F1B73D4162C851C014B01D8CD82F454038BBB54C86C851C06A4FC939B12F4540E38A8BA372C851C023BBD232522F45407022FAB5F5C851C0EBC20FCEA72E45405F7CD11E2FC951C0E386DF4DB72E4540DBA0F65B3BC951C0AEB9A3FFE52E45401C08C90226C951C0616D8C9DF02E45406BB6F292FFC851C065FB90B75C2F4540E76C01A1F5C851C053E6E61BD12F4540EA04341136C951C0572426A8E12F4540A949F08634C951C04374081C09304540350C1F1153C951C09DF3531C07304540B091240857C951C0B54FC7630630454041B62C5F97C951C02D7AA702EE2F45406D020CCB9FC951C006D49B51F32F4540205ED72FD8C951C0CA8AE1EA00304540D311C0CDE2C951C058E36C3A023045400000000000CA51C036AD1402B93045403C49BA66F2C951C0698CD651D5304540986A662D05CA51C0E7323509DE30454082E49D4319CA51C0F295404AEC304540DAAD65321CCA51C065DF15C1FF304540252026E142CA51C022DE3AFF76314540A452EC681CCA51C0A79201A08A314540","0101000020AD100000A512951B93C751C0D6DF428F1A304540"
"Plymouth","023","Pembroke","52630",21.7776853831234,0,0,0,0,"0106000020AD1000000100000001030000000100000056000000E140481630B651C0618BDD3EAB064540E09EE74F1BB651C091D442C9E4064540AD307DAF21B651C0BF47FDF50A074540B1A4DC7D8EB551C06B7D91D09607454029EB3713D3B551C088B9A46ABB074540B1F84D61A5B551C03CDA38622D084540C18F6AD8EFB551C03A57941282094540520C906802B651C0F25EB532E1094540EB707495EEB551C0438D4292590B4540BC94BA641CB651C0417BF5F1D00B45409F55664AEBB551C065506D70220C45404EEFE2FDB8B551C0273108AC1C0C4540821DFF0582B551C094826E2F690C45408D7E349C32B551C05F066344A20C45400035B56CADB451C02922C32ADE0C45400F5F268A90B451C0755776C1E00C454030D7A20568B451C0F19C2D20B40C45405E11FC6F25B451C0BAA29410AC0C45405E807D74EAB351C03A5AD5928E0C45401EDC9DB5DBB351C0F2E7DB82A50C4540EA1F4432E4B351C0FF3D78EDD20C454047753A90F5B351C0E8BCC62E510D454029B16B7BBBB351C00186E5CFB70D454012691B7FA2B351C021E3512AE10D45405111A7936CB351C02C62D8614C0E454075594C6C3EB351C054ABAFAE0A0E4540F5108DEE20B351C06F2711E15F0E45406FD8B628B3B251C0B8E68EFE970D45400EF450DB86B251C07E8AE3C0AB0D4540C3802557B1B251C0B1DD3D40F70D454027A1F48590B251C027BD6F7CED0D454038D89B1892B251C0FB1EF5D72B0E45409CF86A4771B251C00EA14ACD1E0E4540471CB28174B251C0BC564277490E45409CDF30D120B251C0F9D9C875530E4540D53BDC0E0DB251C0BAA29410AC0E4540AD2D3C2F15B251C08E041A6CEA0E4540B3EE1F0BD1B151C07406465ED60E45402B33A5F5B7B151C05D35CF11F90E4540519FE40E9BB151C02593533BC30E454057B3CEF8BEB151C0C8957A16840E454045662E7079B151C0361C96067E0E4540047289230FB151C0056A3178980E45402E1C08C902B151C0D4B9A294100E4540F296AB1F9BB051C07FDAA84E070E4540253FE257ACB051C0AC8F87BEBB0D4540C8772975C9B051C00B2593533B0D4540CE3461FBC9B051C0069CA564390D45400320EEEA55B051C006465ED6C40C45406D52D158FBAF51C06ABB09BE690C454013D6C6D809B051C0C91B60E63B0C454039CFD8976CB051C05340DAFF000B4540A721AAF067B151C0FA08FCE1E7074540DAA7E33103B251C0AE0D15E3FC054540E6AF90B932B151C06400A8E2C60545403C1570CFF3B051C06AA2CF4719054540A7E507AEF2B051C011FA997ADD04454088B9A46ABBB051C08E90813CBB044540B0C7444AB3B051C05F984C158C04454065C0594A96B051C015A8C5E06104454068791EDC9DB051C0899466F338044540FECF61BEBCB051C0DF162CD505044540B4FE9600FCB051C0E76F4221020445400E677E3507B151C0FE7BF0DAA5034540CE87670932B151C0813E912749034540FB7266BB42B151C04CA7751BD40245408F8AFF3BA2B151C058ACE122F7024540D68D7747C6B251C088821953B002454054A86E2EFEB251C08410902FA102454058A835CD3BB351C0F2237EC51A024540770FD07D39B351C039B35DA10F024540A46FD23428B351C075E61E12BE0145403DB5FAEAAAB351C08D08C6C1A5014540A8A8FA95CEB351C0802557B1F8014540A8A8FA95CEB351C08EE3874A230245405968E7340BB451C047020D367502454044DC9C4A06B451C0E2C62DE6E7024540F0879FFF1EB451C09B8E006E16034540C77E164B91B451C087F6B182DF024540D958897956B551C0179B560A8102454074B169A510B651C064CDC82077054540E3FA777DE6B551C0AF3C484F9105454028B7ED7BD4B551C093FFC9DFBD054540EE1F0BD121B651C08E1EBFB7E9054540F7E6374C34B651C0EB1B98DC28064540E140481630B651C0618BDD3EAB064540","0101000020AD1000000E86216749B351C0B1E09FEC60084540"
"Worcester","027","Berlin","05490",12.9723395226228,0,0,0,0,"0106000020AD1000000100000001030000000100000017000000381092054CEB51C0C7D5C8AEB4324540917D9065C1EA51C0F84D61A582324540F5D4EAABABEA51C023D923D40C334540A0A52BD846EA51C0196EC0E787354540D233BDC458E851C040C05AB56B34454006802A6EDCE651C061C43E01143345408E739B70AFE651C045F0BF95EC324540D1E4620CACE651C0B34291EEE7324540516859F78FE651C05434D6FECE3245409031772D21E551C007CF842689314540A80018CFA0E551C0DB6D179AEB30454061360186E5E651C0776682E15C2F4540D497A59D9AE651C0AAEFFCA2042F45402F17F19D98E651C034F3E49A022F454030D5CC5A0AE751C0033FAA61BF2D4540BBEF181EFBE751C042B28009DC2C4540307DAF2138E851C0CBBA7F2C442D4540F59A1E1494E851C03A3FC571E02D4540A67C08AA46EB51C009F9A067B32E454033DB15FA60EB51C07500C45DBD2E454035D3BD4EEAEA51C001C11C3D7E314540C0E8F2E670EB51C018E8DA17D0314540381092054CEB51C0C7D5C8AEB4324540","0101000020AD100000E55A674BACE851C067FAB09B1F314540"
"Worcester","027","Millbury","41340",15.7082111656128,0,0,0,0,"0106000020AD100000010000000103000000010000001D000000118AADA069F551C0C58CF0F620144540EC8497E0D4F451C05C8E57207A1445408F352383DCF451C0E882FA9639154540D2C2651536F551C0EFFFE38409154540965AEF37DAF351C03A3DEFC682184540CFF6E80DF7F251C0AB92C83EC81A4540CF13CFD902F351C09370218FE01A45403868AF3E1EF251C06D533C2EAA1B454059F78F85E8F151C0AEB6627FD91B45406EDBF7A8BFF051C0404AECDADE1C454027F8A6E9B3EF51C06E1283C0CA1D454055BFD2F9F0EE51C074EACA67791E4540B43C0FEECEEE51C083893F8A3A1D4540F92CCF83BBEE51C0F819170E841C454050A6D1E462EE51C001309E4143194540BAA0BE654EEE51C087DA368C8218454086E28E37F9EE51C0EE5A423EE817454034F0A31AF6EE51C0B4571F0F7D174540F62686E464EF51C09D9FE238F0164540BA9F53909FEF51C0A12DE7525C174540164A26A776F051C01AF67B629D1645402D3E05C078F051C0984BAAB69B16454015AC71361DF251C0F0BE2A172A15454030D461855BF251C0EE91CD55F31445404277499C15F551C029232E008D12454092020B60CAF451C0DA0242EBE1134540DAFE959526F551C044BFB67EFA134540861BF0F961F551C0809A5AB6D6134540118AADA069F551C0C58CF0F620144540","0101000020AD1000002E7A3F588AF151C0618C2235A2184540"
"Middlesex","017","Chelmsford","13135",22.3701309621857,0,0,0,0,"0106000020AD10000001000000010300000001000000410000002CB6494563DA51C001D9EBDD1F534540F92AF9D85DDA51C04354E1CFF052454000C5C89239DA51C053910A630B53454091F12895F0D951C0BDA59C2FF65245408AAC3594DAD951C0718DCF64FF5245402FBFD364C6D951C04DBED9E6C6524540785C548B88D951C0895FB1868B524540AD669DF17DD951C055C03DCF9F524540BE11DDB3AED951C07D923B6C2253454040D9942BBCD951C0DD7C23BA67534540E1B034F0A3D951C0821ABE85755345401F11532289D951C0105CE50984534540BF6378EC67D951C0C2A2224E27534540349E08E23CD951C035272F3201534540DCD5ABC8E8D851C0917C259012534540F770C971A7D851C0D4415E0F265345401C9947FE60D851C0D26BB3B112534540E46723D74DD851C06EA0C03BF952454030F5F3A622D851C0601E32E5435245409B1DA9BEF3D751C073B8567BD851454046425BCEA5D751C027BEDA519C514540F1660DDE57D751C05CFFAECF9C51454083DDB06D51D751C0DCB6EF517F514540DA6FED4449D751C015713AC95651454016855D143DD751C01B9DF3531C514540F5D6C05609D751C06684B7072150454004C8D0B183D651C0E5D4CE30B54F454006F4C29D0BD551C04B917C25904E4540452A8C2D04D551C0CD1E6805864E4540F1F3DF83D7D451C0020F0C207C4E454006499F56D1D451C06743FE99414E45402A1900AAB8D451C08FFB56EBC44D4540AA45443179D451C0A1F831E6AE4D45401E520C9068D451C0A81611C5E44D45406114048F6FD451C0E3DEFC86894E4540ECDD1FEF55D451C0EE2422FC8B4E4540C07971E2ABD351C00F7C0C569C4E4540A14ACD1E68D351C006BB61DBA24E45408716D9CEF7D251C06BD102B4AD4E454047C66AF3FFD251C0F549EEB0894E4540C37FBA8102D351C04C8BFA24774E4540EB538EC9E2D251C01B1021AE9C4D454067F0F78BD9D251C03B6EF8DD744D4540BF64E3C116D351C0475854C4E94C45408B31B08EE3D351C05A828C800A4B4540EBC37AA356D451C09CA223B9FC4945409A7631CD74D451C00E68E90AB6494540E1606F6248D551C0948444DAC6474540CDE847C329D651C0EC832C0B2648454038F2406491D651C072BED87BF147454044DAC69FA8D651C031B2648EE5474540C0081A3389D751C0B306EFAB72474540207C28D192D751C09E7AA4C16D474540DD06B5DFDAD851C0E4BB94BA644645405F97E13FDDD851C0C5573B8A734645402F6AF7AB00D951C0F1D4230D6E4745409BAA7B6473D951C07E3672DD944A4540357D76C075D951C0FA40F2CEA14A454062BCE6559DD951C01B2D077AA84B454089EDEE01BAD951C0177D0569C64C454001310917F2D951C0895A9A5B214E4540D52137C30DDA51C09B1A683EE74E454062BD512B4CDA51C08410902FA1504540F94674CFBADA51C011381268B05345402CB6494563DA51C001D9EBDD1F534540","0101000020AD100000845C3A5C3DD751C0E5B901B4CB4C4540"
